,timestamp,location_id,device_id,variable1,variable2,variable3,variable4,variable5
357,2020-07-01 12:00:02,10,2,1.604,0.088,0.16,0.127,58.24
358,2020-07-01 12:00:28,10,3,1.458,0.11,0.115,0.1,58.65
359,2020-07-01 12:00:38,10,1,1.578,0.081,0.136,0.117,56.56
360,2020-07-01 12:09:37,10,4,1.518,0.071,0.14,0.13,56.19
361,2020-07-01 12:09:48,10,5,1.872,0.082,0.124,0.18,57.76
362,2020-07-01 12:10:07,10,2,1.312,0.041,0.194,0.21,57.01
363,2020-07-01 12:10:25,10,3,1.536,0.094,0.181,0.16,55.5
364,2020-07-01 12:10:34,10,1,1.479,0.047,0.149,0.14,60.52
365,2020-07-01 12:19:32,10,4,1.739,0.079,0.144,0.173,52.32
366,2020-07-01 12:19:48,10,5,1.418,0.079,0.152,0.137,56.05
367,2020-07-01 12:20:12,10,2,2.113,0.114,0.198,0.153,55.97
368,2020-07-01 12:20:25,10,3,2.038,0.044,0.123,0.163,57.61
369,2020-07-01 12:20:29,10,1,1.389,0.081,0.158,0.163,60.48
370,2020-07-01 12:29:35,10,4,2.067,0.079,0.161,0.14,54.02
371,2020-07-01 12:29:50,10,5,1.347,0.109,0.178,0.147,59.74
372,2020-07-01 12:30:15,10,2,1.189,0.093,0.141,0.167,54.29
373,2020-07-01 12:30:20,10,3,1.753,0.079,0.209,0.08,52.41
374,2020-07-01 12:30:29,10,1,1.561,0.055,0.11,0.103,57.31
375,2020-07-01 12:39:33,10,4,1.485,0.099,0.135,0.167,59.68
376,2020-07-01 12:39:53,10,5,1.39,0.052,0.18,0.143,60.56
377,2020-07-01 12:40:13,10,2,1.376,0.09,0.119,0.097,57.76
378,2020-07-01 12:40:20,10,3,1.255,0.03,0.179,0.153,60.04
379,2020-07-01 12:40:33,10,1,2.176,0.078,0.172,0.117,53.09
380,2020-07-01 12:49:36,10,4,1.426,0.087,0.177,0.143,59.31
381,2020-07-01 12:49:48,10,5,1.584,0.049,0.182,0.163,60.59
382,2020-07-01 12:50:12,10,2,2.046,0.081,0.18,0.163,54.94
383,2020-07-01 12:50:25,10,3,1.648,0.113,0.171,0.093,61.3
384,2020-07-01 12:50:38,10,1,2.118,0.08,0.153,0.167,59.54
385,2020-07-01 12:59:35,10,4,1.233,0.055,0.135,0.13,56.73
386,2020-07-01 12:59:46,10,5,1.9,0.094,0.111,0.11,60.37
387,2020-07-01 13:00:14,10,2,1.67,0.077,0.18,0.15,58.26
388,2020-07-01 13:00:22,10,3,1.959,0.042,0.213,0.113,52.93
389,2020-07-01 13:00:43,10,1,1.634,0.085,0.155,0.18,52.94
390,2020-07-01 13:09:34,10,4,1.264,0.069,0.206,0.16,57.24
391,2020-07-01 13:09:42,10,5,1.882,0.062,0.204,0.127,52.27
392,2020-07-01 13:10:12,10,2,1.022,0.098,0.125,0.11,59.29
393,2020-07-01 13:10:18,10,3,1.938,0.087,0.16,0.197,54.49
394,2020-07-01 13:10:43,10,1,1.488,0.064,0.171,0.09,54.32
395,2020-07-01 13:19:31,10,4,1.548,0.108,0.14,0.197,56.21
396,2020-07-01 13:19:47,10,5,1.663,0.116,0.154,0.11,56.53
397,2020-07-01 13:20:12,10,2,1.688,0.075,0.168,0.153,56.65
398,2020-07-01 13:20:14,10,3,1.423,0.04,0.177,0.163,61.55
399,2020-07-01 13:20:38,10,1,1.383,0.064,0.21,0.203,52.03
400,2020-07-01 13:29:26,10,4,1.549,0.083,0.217,0.177,53.81
401,2020-07-01 13:29:48,10,5,1.095,0.039,0.189,0.127,53.03
402,2020-07-01 13:30:11,10,2,1.779,0.105,0.1,0.147,57.39
403,2020-07-01 13:30:17,10,3,1.63,0.101,0.127,0.113,61.88
404,2020-07-01 13:30:33,10,1,2.079,0.077,0.195,0.127,53.68
405,2020-07-01 13:39:21,10,4,1.318,0.051,0.214,0.107,57.13
406,2020-07-01 13:39:45,10,5,1.88,0.099,0.189,0.097,54.92
407,2020-07-01 13:40:16,10,2,1.483,0.078,0.148,0.097,51.64
408,2020-07-01 13:40:17,10,3,1.322,0.099,0.17,0.11,52.79
409,2020-07-01 13:40:31,10,1,1.287,0.088,0.142,0.203,52.7
410,2020-07-01 13:49:22,10,4,1.985,0.098,0.135,0.183,54.63
411,2020-07-01 13:49:44,10,5,1.313,0.036,0.152,0.157,56.66
412,2020-07-01 13:50:11,10,2,1.696,0.062,0.14,0.153,55.13
413,2020-07-01 13:50:21,10,3,1.578,0.059,0.115,0.127,60.72
414,2020-07-01 13:50:35,10,1,1.564,0.093,0.178,0.167,57.19
415,2020-07-01 13:59:21,10,4,1.973,0.051,0.107,0.087,59.89
416,2020-07-01 13:59:41,10,5,1.351,0.072,0.199,0.127,57.71
417,2020-07-01 14:00:12,10,2,1.682,0.1,0.138,0.117,54.53
418,2020-07-01 14:00:22,10,3,1.605,0.05,0.211,0.09,56.23
419,2020-07-01 14:00:34,10,1,1.698,0.081,0.13,0.137,60.94
420,2020-07-01 14:09:21,10,4,2.161,0.068,0.147,0.137,56.8
421,2020-07-01 14:09:40,10,5,1.33,0.093,0.188,0.093,55.3
422,2020-07-01 14:10:07,10,2,2.027,0.079,0.176,0.103,60.68
423,2020-07-01 14:10:23,10,3,1.811,0.099,0.177,0.163,58.74
424,2020-07-01 14:10:29,10,1,1.74,0.047,0.213,0.08,60.3
425,2020-07-01 14:19:24,10,4,1.454,0.078,0.224,0.153,52.82
426,2020-07-01 14:19:39,10,5,1.119,0.115,0.109,0.147,53.68
427,2020-07-01 14:20:05,10,2,1.54,0.078,0.182,0.16,55.75
428,2020-07-01 14:20:24,10,1,1.336,0.079,0.121,0.09,56.97
429,2020-07-01 14:20:26,10,3,1.479,0.078,0.132,0.11,56.59
430,2020-07-01 14:29:24,10,4,1.697,0.098,0.168,0.2,53.59
431,2020-07-01 14:29:44,10,5,1.419,0.073,0.11,0.093,59.13
432,2020-07-01 14:30:10,10,2,1.71,0.072,0.202,0.17,53.09
433,2020-07-01 14:30:26,10,1,1.682,0.043,0.189,0.117,54.25
434,2020-07-01 14:30:30,10,3,1.393,0.106,0.208,0.09,54.93
435,2020-07-01 14:39:24,10,4,1.379,0.066,0.17,0.193,52.34
436,2020-07-01 14:39:43,10,5,1.455,0.03,0.189,0.203,55.09
437,2020-07-01 14:40:12,10,2,1.493,0.071,0.229,0.107,51.98
438,2020-07-01 14:40:25,10,3,1.656,0.066,0.152,0.193,59.84
439,2020-07-01 14:40:26,10,1,1.988,0.096,0.219,0.12,58.93
440,2020-07-01 14:49:19,10,4,2.213,0.073,0.183,0.113,51.71
441,2020-07-01 14:49:46,10,5,1.892,0.105,0.164,0.173,57.2
442,2020-07-01 14:50:10,10,2,1.606,0.072,0.13,0.13,52.33
443,2020-07-01 14:50:24,10,3,1.849,0.049,0.173,0.14,55.33
444,2020-07-01 14:50:27,10,1,1.665,0.098,0.151,0.18,56.52
445,2020-07-01 14:59:18,10,4,1.98,0.093,0.113,0.17,58.14
446,2020-07-01 14:59:42,10,5,1.955,0.07,0.101,0.163,57.69
447,2020-07-01 15:00:11,10,2,2.098,0.076,0.15,0.127,55.35
448,2020-07-01 15:00:19,10,3,1.937,0.06,0.128,0.12,54.23
449,2020-07-01 15:00:30,10,1,1.84,0.07,0.179,0.15,58.77
450,2020-07-01 15:09:20,10,4,2.115,0.095,0.15,0.127,55.43
451,2020-07-01 15:09:39,10,5,1.748,0.084,0.175,0.167,51.75
452,2020-07-01 15:10:11,10,2,1.964,0.065,0.202,0.19,56.93
453,2020-07-01 15:10:15,10,3,1.846,0.061,0.107,0.147,54.04
454,2020-07-01 15:10:30,10,1,1.409,0.054,0.197,0.1,60.87
455,2020-07-01 15:19:19,10,4,1.521,0.066,0.183,0.097,58.49
456,2020-07-01 15:19:39,10,5,1.225,0.119,0.175,0.127,61.64
457,2020-07-01 15:20:10,10,3,2.069,0.044,0.165,0.13,56.78
458,2020-07-01 15:20:13,10,2,1.418,0.065,0.183,0.197,53.86
459,2020-07-01 15:20:26,10,1,2.287,0.09,0.176,0.123,57.14
460,2020-07-01 15:29:19,10,4,2.086,0.078,0.192,0.193,52.51
461,2020-07-01 15:29:35,10,5,1.167,0.093,0.102,0.11,60.3
462,2020-07-01 15:30:13,10,3,1.95,0.057,0.178,0.117,57.39
463,2020-07-01 15:30:17,10,2,1.43,0.06,0.184,0.107,53.18
464,2020-07-01 15:30:27,10,1,1.23,0.094,0.203,0.177,54.62
465,2020-07-01 15:39:21,10,4,1.232,0.058,0.155,0.153,52.64
466,2020-07-01 15:39:36,10,5,1.555,0.059,0.211,0.157,53.77
467,2020-07-01 15:40:08,10,3,1.347,0.065,0.174,0.16,58.64
468,2020-07-01 15:40:16,10,2,2.26,0.06,0.167,0.11,61.82
469,2020-07-01 15:40:30,10,1,2.034,0.056,0.124,0.157,61.02
470,2020-07-01 15:49:18,10,4,1.857,0.074,0.169,0.12,56.03
471,2020-07-01 15:49:36,10,5,1.323,0.08,0.135,0.087,61.1
472,2020-07-01 15:50:05,10,3,1.264,0.072,0.207,0.11,54.11
473,2020-07-01 15:50:13,10,2,1.481,0.09,0.137,0.073,51.65
474,2020-07-01 15:50:35,10,1,2.168,0.073,0.195,0.177,60.94
475,2020-07-01 15:59:19,10,4,1.382,0.083,0.151,0.2,58.13
476,2020-07-01 15:59:37,10,5,2.043,0.071,0.19,0.15,58.99
477,2020-07-01 16:00:00,10,3,2.069,0.082,0.225,0.183,57.14
478,2020-07-01 16:00:13,10,2,1.275,0.056,0.157,0.117,53.58
479,2020-07-01 16:00:38,10,1,2.09,0.079,0.178,0.123,61.22
480,2020-07-01 16:09:15,10,4,1.648,0.086,0.188,0.083,52.68
481,2020-07-01 16:09:32,10,5,2.033,0.064,0.157,0.13,54.12
482,2020-07-01 16:10:01,10,3,1.035,0.083,0.172,0.1,58.33
483,2020-07-01 16:10:10,10,2,1.997,0.071,0.196,0.13,56.84
484,2020-07-01 16:10:37,10,1,1.111,0.061,0.116,0.193,58.7
485,2020-07-01 16:19:11,10,4,1.331,0.099,0.195,0.13,58.29
486,2020-07-01 16:19:30,10,5,1.196,0.053,0.151,0.083,56.34
487,2020-07-01 16:19:59,10,3,1.937,0.084,0.114,0.147,54.5
488,2020-07-01 16:20:13,10,2,1.655,0.106,0.18,0.18,59.01
489,2020-07-01 16:20:33,10,1,2.054,0.102,0.176,0.097,58.59
490,2020-07-01 16:29:09,10,4,1.829,0.076,0.194,0.173,52.89
491,2020-07-01 16:29:25,10,5,1.927,0.075,0.119,0.083,55.08
492,2020-07-01 16:30:02,10,3,1.886,0.051,0.128,0.14,54.42
493,2020-07-01 16:30:08,10,2,1.34,0.106,0.147,0.153,51.91
494,2020-07-01 16:30:32,10,1,2.06,0.058,0.219,0.19,52.92
495,2020-07-01 16:39:07,10,4,1.945,0.073,0.155,0.187,60.42
496,2020-07-01 16:39:26,10,5,1.088,0.054,0.145,0.187,52.53
497,2020-07-01 16:40:01,10,3,1.772,0.068,0.176,0.173,52.83
498,2020-07-01 16:40:10,10,2,1.496,0.114,0.197,0.133,53.91
499,2020-07-01 16:40:36,10,1,2.041,0.082,0.163,0.15,57.85
500,2020-07-01 16:49:10,10,4,1.492,0.076,0.186,0.153,61.59
501,2020-07-01 16:49:27,10,5,1.076,0.082,0.12,0.133,56.33
502,2020-07-01 16:50:06,10,3,1.069,0.081,0.12,0.173,56.5
503,2020-07-01 16:50:09,10,2,1.776,0.056,0.197,0.097,55.8
504,2020-07-01 16:50:35,10,1,1.487,0.089,0.209,0.113,57.38
505,2020-07-01 16:59:07,10,4,1.662,0.099,0.156,0.147,61.49
506,2020-07-01 16:59:31,10,5,1.327,0.103,0.138,0.15,51.69
507,2020-07-01 17:00:02,10,3,2.065,0.082,0.168,0.123,60.95
508,2020-07-01 17:00:11,10,2,1.727,0.065,0.222,0.167,54.66
509,2020-07-01 17:00:37,10,1,1.668,0.065,0.142,0.107,55.76
510,2020-07-01 17:09:12,10,4,1.709,0.036,0.19,0.14,56.33
511,2020-07-01 17:09:34,10,5,1.238,0.062,0.151,0.173,52.94
512,2020-07-01 17:10:04,10,3,1.736,0.103,0.184,0.14,52.15
513,2020-07-01 17:10:07,10,2,2.122,0.088,0.138,0.117,52.18
514,2020-07-01 17:10:37,10,1,1.928,0.055,0.183,0.14,61.39
515,2020-07-01 17:19:07,10,4,1.222,0.048,0.188,0.163,53.4
516,2020-07-01 17:19:39,10,5,1.337,0.07,0.124,0.2,58.92
517,2020-07-01 17:20:00,10,3,1.085,0.069,0.14,0.09,61.12
518,2020-07-01 17:20:08,10,2,1.956,0.082,0.15,0.147,56.06
519,2020-07-01 17:20:37,10,1,1.422,0.08,0.133,0.173,57.56
520,2020-07-01 17:29:07,10,4,1.5,0.07,0.207,0.177,59.05
521,2020-07-01 17:29:39,10,5,2.085,0.09,0.169,0.123,56.12
522,2020-07-01 17:30:03,10,3,1.37,0.067,0.163,0.097,60.89
523,2020-07-01 17:30:06,10,2,1.058,0.098,0.161,0.173,56.82
524,2020-07-01 17:30:32,10,1,1.583,0.115,0.15,0.147,55.83
525,2020-07-01 17:39:04,10,4,1.901,0.094,0.171,0.11,58.11
526,2020-07-01 17:39:44,10,5,1.639,0.083,0.158,0.13,55.36
527,2020-07-01 17:40:03,10,2,1.418,0.057,0.188,0.13,52.36
528,2020-07-01 17:40:05,10,3,1.829,0.085,0.202,0.113,54.23
529,2020-07-01 17:40:34,10,1,1.1,0.069,0.172,0.183,61.4
530,2020-07-01 17:49:00,10,4,1.977,0.056,0.111,0.143,56.19
531,2020-07-01 17:49:45,10,5,1.588,0.078,0.201,0.183,54.42
532,2020-07-01 17:50:04,10,3,2.285,0.082,0.182,0.167,55.86
533,2020-07-01 17:50:08,10,2,1.557,0.107,0.115,0.177,57.91
534,2020-07-01 17:50:30,10,1,2.152,0.043,0.157,0.197,52.75
535,2020-07-01 17:59:04,10,4,2.002,0.069,0.18,0.19,61.58
536,2020-07-01 17:59:50,10,5,1.414,0.086,0.161,0.13,53.82
537,2020-07-01 18:00:05,10,3,2.075,0.083,0.23,0.13,58.08
538,2020-07-01 18:00:12,10,2,1.354,0.098,0.15,0.11,55.53
539,2020-07-01 18:00:32,10,1,1.941,0.064,0.168,0.127,56.41
540,2020-07-01 18:09:06,10,4,1.235,0.113,0.164,0.08,51.57
541,2020-07-01 18:09:45,10,5,1.757,0.114,0.113,0.13,55.42
542,2020-07-01 18:10:03,10,3,1.592,0.079,0.179,0.17,61.43
543,2020-07-01 18:10:09,10,2,1.326,0.06,0.213,0.16,55.47
544,2020-07-01 18:10:32,10,1,1.501,0.085,0.17,0.12,56.36
545,2020-07-01 18:19:05,10,4,2.142,0.088,0.175,0.173,58.08
546,2020-07-01 18:19:43,10,5,1.777,0.045,0.121,0.19,57.25
547,2020-07-01 18:20:03,10,3,1.428,0.072,0.142,0.217,58.06
548,2020-07-01 18:20:14,10,2,2.081,0.06,0.136,0.163,55.43
549,2020-07-01 18:20:30,10,1,1.265,0.086,0.19,0.16,61.06
550,2020-07-01 18:29:07,10,4,1.52,0.081,0.225,0.123,54.12
551,2020-07-01 18:29:38,10,5,2.157,0.064,0.184,0.1,54.09
552,2020-07-01 18:30:02,10,3,2.138,0.085,0.13,0.097,59.36
553,2020-07-01 18:30:18,10,2,1.416,0.094,0.132,0.16,54.81
554,2020-07-01 18:30:25,10,1,1.685,0.085,0.102,0.1,58.27
555,2020-07-01 18:39:10,10,4,2.057,0.09,0.15,0.107,55.48
556,2020-07-01 18:39:39,10,5,1.233,0.052,0.124,0.167,60.45
557,2020-07-01 18:40:00,10,3,1.647,0.096,0.207,0.133,61.26
558,2020-07-01 18:40:22,10,2,1.195,0.119,0.156,0.117,56.7
559,2020-07-01 18:40:24,10,1,1.199,0.099,0.135,0.18,51.26
560,2020-07-01 18:49:13,10,4,1.794,0.107,0.211,0.107,51.66
561,2020-07-01 18:49:44,10,5,1.262,0.091,0.115,0.097,60.73
562,2020-07-01 18:50:03,10,3,1.237,0.055,0.201,0.16,52.69
563,2020-07-01 18:50:22,10,2,1.782,0.064,0.128,0.11,57.65
564,2020-07-01 18:50:27,10,1,2.103,0.054,0.181,0.2,53.71
565,2020-07-01 18:59:16,10,4,1.315,0.053,0.195,0.16,55.73
566,2020-07-01 18:59:49,10,5,1.223,0.077,0.117,0.153,52.07
567,2020-07-01 19:00:04,10,3,1.249,0.104,0.184,0.133,51.62
568,2020-07-01 19:00:25,10,2,1.383,0.096,0.206,0.143,52.58
569,2020-07-01 19:00:26,10,1,1.925,0.058,0.185,0.18,52.59
570,2020-07-01 19:09:12,10,4,2.04,0.05,0.121,0.14,57.47
571,2020-07-01 19:09:52,10,5,1.165,0.091,0.18,0.127,58.6
572,2020-07-01 19:10:00,10,3,1.529,0.054,0.137,0.177,59.48
573,2020-07-01 19:10:20,10,2,2.106,0.049,0.139,0.17,53.49
574,2020-07-01 19:10:23,10,1,1.227,0.044,0.163,0.09,54.29
575,2020-07-01 19:19:14,10,4,1.354,0.057,0.113,0.127,53.84
576,2020-07-01 19:19:52,10,5,1.841,0.117,0.123,0.147,61.33
577,2020-07-01 19:20:01,10,3,1.905,0.045,0.14,0.11,54.02
578,2020-07-01 19:20:20,10,1,1.614,0.08,0.145,0.213,57.97
579,2020-07-01 19:20:23,10,2,1.937,0.119,0.219,0.153,59.95
580,2020-07-01 19:29:12,10,4,1.087,0.061,0.186,0.137,52.2
581,2020-07-01 19:29:51,10,5,1.441,0.039,0.133,0.187,55.6
582,2020-07-01 19:29:59,10,3,1.662,0.098,0.206,0.113,60.2
583,2020-07-01 19:30:21,10,2,1.957,0.07,0.147,0.15,57.07
584,2020-07-01 19:30:22,10,1,2.054,0.03,0.182,0.147,61.17
585,2020-07-01 19:39:09,10,4,1.222,0.085,0.14,0.103,59.97
586,2020-07-01 19:39:56,10,5,1.483,0.115,0.187,0.13,55.5
587,2020-07-01 19:40:02,10,3,2.124,0.051,0.117,0.08,59.17
588,2020-07-01 19:40:17,10,2,2.2,0.048,0.123,0.113,57.63
589,2020-07-01 19:40:21,10,1,1.994,0.051,0.189,0.09,61.45
590,2020-07-01 19:49:13,10,4,1.158,0.075,0.152,0.11,61.71
591,2020-07-01 19:49:54,10,5,1.005,0.076,0.18,0.16,60.95
592,2020-07-01 19:49:57,10,3,1.624,0.065,0.185,0.127,58.7
593,2020-07-01 19:50:13,10,2,1.478,0.052,0.146,0.147,54.02
594,2020-07-01 19:50:22,10,1,1.911,0.05,0.175,0.17,52.46
595,2020-07-01 19:59:14,10,4,1.552,0.107,0.161,0.21,52.33
596,2020-07-01 19:59:55,10,5,1.993,0.078,0.198,0.193,53.31
597,2020-07-01 20:00:00,10,3,1.995,0.074,0.191,0.083,57.08
598,2020-07-01 20:00:09,10,2,1.439,0.083,0.153,0.2,57.67
599,2020-07-01 20:00:27,10,1,1.185,0.062,0.16,0.153,58.74
600,2020-07-01 20:09:13,10,4,1.691,0.047,0.143,0.12,60.69
601,2020-07-01 20:09:56,10,5,2.092,0.037,0.154,0.123,61.23
602,2020-07-01 20:10:02,10,3,1.825,0.099,0.207,0.143,53.73
603,2020-07-01 20:10:12,10,2,1.637,0.072,0.147,0.127,57.24
604,2020-07-01 20:10:26,10,1,1.75,0.069,0.149,0.147,55.84
605,2020-07-01 20:19:15,10,4,1.764,0.1,0.12,0.17,59.2
606,2020-07-01 20:19:55,10,5,1.398,0.043,0.157,0.197,52.65
607,2020-07-01 20:20:06,10,3,1.346,0.089,0.109,0.103,56.4
608,2020-07-01 20:20:08,10,2,1.934,0.097,0.16,0.113,54.84
609,2020-07-01 20:20:30,10,1,1.749,0.102,0.208,0.167,57.35
610,2020-07-01 20:29:10,10,4,1.773,0.07,0.131,0.15,55.12
611,2020-07-01 20:29:50,10,5,2.108,0.05,0.142,0.193,59.14
612,2020-07-01 20:30:03,10,3,1.604,0.07,0.193,0.127,59.61
613,2020-07-01 20:30:11,10,2,2.025,0.077,0.165,0.127,51.91
614,2020-07-01 20:30:26,10,1,2.226,0.094,0.157,0.197,53.14
615,2020-07-01 20:39:06,10,4,1.213,0.067,0.181,0.087,57.39
616,2020-07-01 20:39:49,10,5,2.078,0.031,0.19,0.103,61.63
617,2020-07-01 20:40:07,10,3,1.686,0.096,0.2,0.157,56.29
618,2020-07-01 20:40:13,10,2,2.267,0.047,0.211,0.17,53.3
619,2020-07-01 20:40:25,10,1,2.186,0.05,0.136,0.093,52.09
620,2020-07-01 20:49:02,10,4,1.165,0.074,0.156,0.127,61.42
621,2020-07-01 20:49:54,10,5,1.711,0.076,0.171,0.103,60.41
622,2020-07-01 20:50:04,10,3,2.277,0.098,0.16,0.097,57.87
623,2020-07-01 20:50:14,10,2,1.985,0.104,0.204,0.2,59.69
624,2020-07-01 20:50:25,10,1,1.651,0.091,0.18,0.08,52.77
625,2020-07-01 20:59:05,10,4,1.39,0.106,0.207,0.143,54.47
626,2020-07-01 20:59:53,10,5,1.715,0.1,0.11,0.11,56.5
627,2020-07-01 21:00:00,10,3,1.32,0.071,0.146,0.143,56.98
628,2020-07-01 21:00:13,10,2,1.717,0.106,0.222,0.19,51.81
629,2020-07-01 21:00:21,10,1,1.189,0.063,0.217,0.133,51.25
630,2020-07-01 21:09:03,10,4,1.406,0.056,0.181,0.107,52.11
631,2020-07-01 21:09:49,10,5,1.91,0.089,0.13,0.133,52.79
632,2020-07-01 21:09:56,10,3,1.796,0.094,0.151,0.113,51.44
633,2020-07-01 21:10:17,10,2,1.49,0.078,0.187,0.153,57.25
634,2020-07-01 21:10:20,10,1,1.433,0.076,0.118,0.127,55.22
635,2020-07-01 21:19:05,10,4,1.329,0.07,0.229,0.137,60.77
636,2020-07-01 21:19:48,10,5,1.496,0.064,0.108,0.133,53.42
637,2020-07-01 21:19:54,10,3,1.473,0.105,0.193,0.177,51.26
638,2020-07-01 21:20:21,10,2,2.146,0.106,0.177,0.137,53.74
639,2020-07-01 21:20:24,10,1,1.007,0.106,0.202,0.083,56.46
640,2020-07-01 21:29:07,10,4,1.135,0.08,0.14,0.087,51.98
641,2020-07-01 21:29:44,10,5,1.435,0.089,0.127,0.137,61.46
642,2020-07-01 21:29:59,10,3,2.08,0.042,0.157,0.133,58.88
643,2020-07-01 21:30:23,10,2,1.124,0.082,0.199,0.17,59.71
644,2020-07-01 21:30:29,10,1,1.381,0.076,0.157,0.177,60.5
645,2020-07-01 21:39:06,10,4,2.157,0.065,0.202,0.15,53.09
646,2020-07-01 21:39:41,10,5,2.011,0.109,0.187,0.193,56.19
647,2020-07-01 21:40:00,10,3,2.076,0.097,0.173,0.17,60.4
648,2020-07-01 21:40:24,10,2,1.397,0.073,0.165,0.18,58.65
649,2020-07-01 21:40:33,10,1,1.532,0.061,0.147,0.173,52.13
650,2020-07-01 21:49:11,10,4,1.169,0.073,0.137,0.133,56.2
651,2020-07-01 21:49:37,10,5,1.313,0.042,0.17,0.133,59.99
652,2020-07-01 21:49:59,10,3,1.492,0.065,0.175,0.113,61.04
653,2020-07-01 21:50:29,10,2,2.066,0.046,0.161,0.13,57.63
654,2020-07-01 21:50:31,10,1,1.834,0.058,0.172,0.213,56.4
655,2020-07-01 21:59:14,10,4,1.977,0.059,0.158,0.157,56.54
656,2020-07-01 21:59:32,10,5,1.998,0.064,0.176,0.203,53.78
657,2020-07-01 22:00:01,10,3,1.817,0.067,0.194,0.133,58.79
658,2020-07-01 22:00:26,10,2,1.472,0.093,0.166,0.1,58.94
659,2020-07-01 22:00:28,10,1,1.861,0.056,0.149,0.12,55.96
660,2020-07-01 22:09:15,10,4,1.894,0.085,0.204,0.133,53.48
661,2020-07-01 22:09:29,10,5,1.323,0.083,0.185,0.143,57.34
662,2020-07-01 22:10:04,10,3,1.74,0.054,0.206,0.13,53.94
663,2020-07-01 22:10:23,10,1,1.958,0.088,0.14,0.153,52.52
664,2020-07-01 22:10:24,10,2,1.884,0.063,0.174,0.123,59.22
665,2020-07-01 22:19:18,10,4,1.294,0.068,0.148,0.12,61.81
666,2020-07-01 22:19:27,10,5,2.064,0.063,0.107,0.12,52.85
667,2020-07-01 22:20:03,10,3,1.773,0.099,0.128,0.17,58.56
668,2020-07-01 22:20:26,10,1,1.547,0.041,0.182,0.15,53.95
669,2020-07-01 22:20:28,10,2,1.205,0.072,0.143,0.13,60.91
670,2020-07-01 22:29:21,10,4,1.955,0.107,0.141,0.137,53.89
671,2020-07-01 22:29:23,10,5,1.633,0.082,0.107,0.183,56.81
672,2020-07-01 22:30:06,10,3,1.995,0.088,0.204,0.177,60.12
673,2020-07-01 22:30:27,10,1,1.628,0.074,0.218,0.12,56.39
674,2020-07-01 22:30:32,10,2,1.579,0.099,0.2,0.083,57.96
675,2020-07-01 22:39:22,10,4,1.92,0.06,0.155,0.133,55.4
676,2020-07-01 22:39:22,10,5,1.612,0.065,0.177,0.13,57.11
677,2020-07-01 22:40:04,10,3,1.564,0.062,0.13,0.153,52.3
678,2020-07-01 22:40:28,10,1,1.196,0.095,0.229,0.073,51.79
679,2020-07-01 22:40:29,10,2,1.403,0.059,0.161,0.167,58.86
680,2020-07-01 22:49:17,10,4,1.705,0.078,0.208,0.203,59.27
681,2020-07-01 22:49:24,10,5,1.899,0.068,0.176,0.137,55.5
682,2020-07-01 22:49:59,10,3,1.793,0.041,0.188,0.173,60.13
683,2020-07-01 22:50:27,10,1,1.433,0.099,0.112,0.08,59.37
684,2020-07-01 22:50:32,10,2,1.638,0.057,0.199,0.13,54.35
685,2020-07-01 22:59:19,10,4,1.56,0.036,0.186,0.113,52.05
686,2020-07-01 22:59:27,10,5,1.425,0.048,0.161,0.12,59.38
687,2020-07-01 22:59:57,10,3,1.534,0.067,0.179,0.133,56.85
688,2020-07-01 23:00:22,10,1,1.984,0.102,0.137,0.123,52.2
689,2020-07-01 23:00:29,10,2,1.806,0.061,0.211,0.14,55.32
690,2020-07-01 23:09:22,10,4,1.691,0.037,0.179,0.123,59.68
691,2020-07-01 23:09:23,10,5,1.222,0.078,0.195,0.183,55.19
692,2020-07-01 23:09:52,10,3,1.695,0.085,0.147,0.137,61.21
693,2020-07-01 23:10:18,10,1,1.929,0.097,0.124,0.17,58.27
694,2020-07-01 23:10:33,10,2,1.306,0.086,0.178,0.09,57.93
695,2020-07-01 23:19:19,10,5,1.682,0.057,0.125,0.16,54.82
696,2020-07-01 23:19:26,10,4,1.711,0.092,0.147,0.073,52.94
697,2020-07-01 23:19:49,10,3,2.021,0.07,0.172,0.163,54.45
698,2020-07-01 23:20:16,10,1,2.065,0.108,0.195,0.177,52.34
699,2020-07-01 23:20:33,10,2,2.016,0.069,0.12,0.09,54.81
700,2020-07-01 23:29:17,10,5,1.932,0.116,0.211,0.133,55.77
701,2020-07-01 23:29:21,10,4,1.521,0.037,0.125,0.2,59.58
702,2020-07-01 23:29:49,10,3,1.917,0.08,0.128,0.157,57.77
703,2020-07-01 23:30:11,10,1,1.406,0.058,0.218,0.087,58.25
704,2020-07-01 23:30:31,10,2,1.554,0.053,0.213,0.173,61.07
705,2020-07-01 23:39:15,10,5,1.943,0.068,0.116,0.14,61.16
706,2020-07-01 23:39:24,10,4,1.395,0.112,0.145,0.153,61.41
707,2020-07-01 23:39:52,10,3,1.902,0.059,0.208,0.13,51.74
708,2020-07-01 23:40:08,10,1,1.826,0.081,0.217,0.157,59.64
709,2020-07-01 23:40:35,10,2,1.859,0.089,0.191,0.09,57.24
710,2020-07-01 23:49:10,10,5,1.121,0.069,0.152,0.163,60.08
711,2020-07-01 23:49:20,10,4,1.847,0.063,0.121,0.147,58.38
712,2020-07-01 23:49:51,10,3,2.006,0.073,0.167,0.16,61.15
713,2020-07-01 23:50:05,10,1,1.562,0.085,0.221,0.173,59.48
714,2020-07-01 23:50:40,10,2,2.232,0.113,0.113,0.087,53.08
